@relation 'dataset_recsys-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Remove-R18,20-weka.filters.unsupervised.attribute.Remove-R6-weka.filters.unsupervised.attribute.Remove-R13-weka.filters.unsupervised.attribute.Remove-R19,30,37,39,42,48,50,64,67,69-70,72,79-weka.filters.unsupervised.attribute.NominalToString-Cfirst-last-weka.filters.unsupervised.attribute.Remove-R19-weka.filters.unsupervised.attribute.Remove-R69-weka.filters.unsupervised.attribute.Remove-R49-weka.filters.unsupervised.attribute.Remove-R47-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Remove-R32-weka.filters.unsupervised.attribute.Remove-R80-weka.filters.unsupervised.attribute.Remove-R79-weka.filters.unsupervised.attribute.Remove-R42-weka.filters.unsupervised.attribute.Remove-R88-weka.filters.unsupervised.attribute.Remove-R3-7,9-10,12,14,18-19,21-24,27,30-35,37-38,40,42,46,48-50,53,55-58,62,67,70,72-74,83,86-weka.filters.unsupervised.attribute.NumericToNominal-R5,6,7,17,18,27,42,44-weka.filters.unsupervised.attribute.Remove-R1-47,50-55,57-60'

@attribute user_count numeric
@attribute movie_count numeric
@attribute imdb_release_date_tweet_diff_minutes string

@data
7,35,12505607
45,55,297290
55,1,3350092
31,344,98515
20,546,74035
45,248,104277
10,61,8128017
6,796,205142
22,796,205142
3,359,33722
3,382,25083
3,968,98523
3,375,3485
46,382,25090
16,11,557893
19,36,7382053
9,430,205155
1,673,147495
6,36,7382055
54,4,6091876
1,36,7382058
2,968,98539
55,17,-198040
15,796,205160
16,344,98540
93,22,36216681
36,43,6646283
135,5,25619724
36,42,5174604
36,50,3561804
16,211,3514
3,47,349175
16,40,?
23,84,517597
103,61,2202397
1,60,3518
61,359,33758
103,54,4306238
5,112,154722
40,254,326142
5,294,205182
32,26,3279523
12,179,235423
95,26,40509284
16,194,25127
80,9,-691931
70,26,4350889
4,483,114411
47,324,4971
42,9,35333932
81,37,799919
18,20,1777679
43,248,104339
38,6,?
8,17,749520
8,796,205201
20,23,356402
9,36,3833949
21,962,98590
11,483,114431
31,1,3563297
47,42,1195877
19,49,951140
9,103,1969225
19,962,98605
1,50,689007
7,38,1132539
7,338,53980
94,673,147582
95,359,33835
22,1,13963017
5,133,275817
22,39,5668619
161,39,5668621
25,359,33841
47,158,306061
25,194,25204
14,24,4744084
12,37,8077745
25,521,175031
25,272,154811
25,216,437112
25,382,25213
25,319,164894
25,110,107294
94,673,147614
25,228,64094
101,88,27604155
101,96,9229755
101,673,147616
2,968,98657
17,338,54017
44,84,517699
3,796,205281
51,324,5062
2,13,7896268
80,1,?
22,673,147633
22,968,98674
26,336,497614
22,483,114514
7,796,205295
8,796,205295
5,294,205295
45,202,215376
13,79,18815857
8,968,98679
32,100,632921
1,521,175061
104,483,114522
9,225,215384
2,796,205305
39,73,1293948
1,968,98689
7,76,671809
11,395,64129
7,163,9814430
36,319,164932
40,47,349312
19,430,205312
3,344,98692
23,202,215393
2,294,205314
239,1,?
20,54,164936
70,42,2656137
18,16,932518
18,227,134700
1,211,3667
25,344,98708
13,39,2997489
14,48,1747510
12,194,25270
230,1,3167353
140,63,124635
140,1,?
22,25,5287037
38,21,1586244
5,2,20636005
45,121,196705
37,84,517770
3,474,44012
14,474,44012
14,202,205354
48,100,467437
87,1,?
9,75,1223438
30,796,205359
2,57,1034804
37,70,558104
17,546,74265
2,1,1666908
32,546,74269
7,338,54110
37,107,275933
2,40,18866274
92,6,10617955
29,7,317696
10,2,17845317
14,179,235618
100,395,64198
115,13,15627778
72,2,195299
72,13,1760579
15,194,25322
1,319,165005
9,962,98766
23,3,21101166
5,168,25328
23,395,64210
23,2,6031631
23,2,5648592
1,9,759792
23,5,8823793
38,106,278834
18,796,205394
23,414,175155
23,248,104537
38,26,2594357
14,1,2728217
1,112,154938
2,796,205399
74,50,3562040
1,1,?
59,28,2150784
3,22,517824
55,22,517825
24,111,840445
4,25,709405
37,19,689186
37,359,33987
2,71,407007
58,430,205408
44,59,3749
18,389,185249
55,12,3531809
55,58,568230
32,796,205410
32,59,571110
32,16,497731
7,6,3612452
3,375,3754
1,968,98794
70,796,205415
12,17,6172776
27,74,185257
13,24,823179
4,962,98802
10,4,2927022
5,100,633043
45,21,216943
10,202,205429
4,8,20267509
10,395,64249
311,3,42015769
5,56,1162970
40,20,749754
3,382,25375
5,304,225596
129,324,5219
54,33,19065061
67,143,9176641
19,521,175201
19,521,175201
35,673,147785
18,968,98825
47,13,?
22,28,2927045
24,66,1344486
4,81,1162987
5,962,98828
35,294,84429
1,962,98830
20,2,?
16,227,134831
6,30,23772431
29,324,5232
33,176,3370573
2,521,175214
37,20,490576
30,20,225620
155,1,3965303
39,39,6423324
43,33,648929
62,483,114690
2,673,147810
5,346,702271
24,87,?
87,59,527973
23,60,3813
23,18,9297635
140,112,427236
31,1,2362596
1,546,74379
32,106,296200
1,163,54220
1,100,467561
79,20,3078283
46,252,13903
4,36,7382384
34,64,195405
4,38,36875085
14,13,4983406
11,16,234287
46,382,25428
10,324,5268
23,4,769969
4,796,205490
4,968,98870
13,24,741171
49,28,1536051
20,796,205491
12,30,104633
12,151,317815
27,121,196855
12,414,175255
5,962,98878
63,199,2433178
63,254,326459
138,10,820379
31,521,175260
1,1,?
1,796,205500
8,26,13672321
13,546,74404
9,6,11545445
242,11,1677126
7,37,4038787
24,272,155047
219,52,30554887
32,796,205508
39,33,648969
24,73,971589
90,19,25650310
118,27,1417992
37,4,8370253
8,796,205513
35,249,235753
35,4,8622314
24,13,11719694
158,11,?
21,336,497835
2,796,205516
5,49,2981838
42,338,54258
21,962,98898
55,8,4439120
24,14,8531540
54,627,34103
3,968,98904
32,49,356725
24,37,3582328
48,167,147869
3,344,98910
48,483,114750
85,12,3370650
8,5,4058971
48,521,175292
1,359,34112
24,27,6082173
4,796,205533
5,304,225693
71,271,54274
4,968,98914
3,962,98914
13,796,205536
40,99,348097
6,796,205539
13,13,3632739
14,375,3881
60,2,10037801
1,414,175302
19,57,147882
40,125,205544
18,796,205545
18,56,?
23,294,84526
7,338,54286
20,6,984587
20,8,689327
25,304,225710
73,228,64371
18,165,770031
7,13,1443953
2,11,2292115
29,79,7886455
155,118,237235
19,27,6797816
70,65,277560
5,5,3965403
30,796,205564
11,10,13985
24,16,5679008
15,105,418690
120,17,973091
22,10,4046052
28,6,921253
8,57,16142054
24,85,245894
75,134,749897
47,7,5971340
12,56,1778061
64,19,1274061
3,14,9368304
35,82,751344
37,10,729746
1,395,64406
24,31,3925107
43,44,1354708
8,9,225751
24,33,2352633
25,23,1445434
129,32,628894
63,389,185437
24,37,8078077
1,112,155138
12,430,205598
5,118,237279
19,30,912639
23,26,4025921
73,19,2322402
159,1,319365
140,186,268965
24,36,8088165
135,15,29042986
21,796,205607
8,29,1072427
140,47,410090
24,11,10598032
8,27,1196272
43,33,103312
44,389,185453
24,74,638993
18,14,387055
8,6,2859536
81,80,830577
8,6,1243858
3,249,235858
25,50,518040
35,324,5400
35,194,25561
8,129,1596602
8,72,5366522
85,82,751383
8,66,9088924
1,119,6518589
20,194,25569
19,338,54373
47,17,2040194
29,18,1284197
2,39,16938377
2,20,749959
49,194,25585
18,31,4267827
33,202,205648
2,37,1942292
9,546,74553
11,22,24823834
38,4,12614075
7,18,136479
16,21,991900
27,18,1284220
2,968,99041
27,3,1757981
1,37,1942301
34,225,215742
2,673,148002
34,108,256063
311,14,5378087
4,375,4008
159,1,?
15,673,148009
30,75,1223751
30,41,9358316
6,117,366963
24,81,235925
29,108,256088
9,9,35709
2,29,398650
18,120,366972
18,111,840732
8,796,205696
23,232,14117
23,32,608839
13,20,750020
13,483,114925
115,179,235945
8,1,26913333
67,395,64534
36,63,125016
45,2,35887476
112,4,?
13,134,356929
31,14,1506050
30,546,74633
123,21,256134
1,37,74635
23,292,235984
23,796,205746
23,125,205747
23,521,175507
23,141,346868
23,158,306549
53,968,99131
61,186,269111
36,1,21336313
7,23,1445593
61,82,528255
61,82,871035
56,99,348318
1,1,8874558
61,216,437598
61,294,205759
18,344,99140
36,968,99147
36,673,148108
36,796,205769
36,6,873930
24,430,205776
4,24,7523797
60,9,4520018
16,35,1870418
10,375,4119
16,35,2312501
56,382,25730
15,29,38671072
6,19,518216
38,76,672304
12,16,14542447
52,3,27526867
5,546,74709
115,167,148150
159,1,?
7,124,238934
23,338,54554
1,52,7988954
23,42,2656635
66,212,115038
17,796,205819
30,3,4651101
35,129,44483
35,63,125123
35,103,175584
35,796,205825
190,2,336866
5,94,155367
5,179,236067
3,42,276388
35,106,279269
13,796,205829
1,430,205829
17,179,236072
47,60,4173
56,117,367114
18,104,921517
1,796,205838
15,202,215919
15,86,2151219
31,36,760241
155,44,16142323
40,121,197204
15,319,165465
26,673,148188
1,129,44512
23,118,237532
94,10,4553214
56,121,197216
14,324,5636
189,389,185697
4,673,148202
1,31,2456582
16,25,5287563
12,319,165486
2,319,165487
2,521,175627
1,304,226027
49,3,1516269
1,673,148210
4,292,236124
53,167,148228
9,22,5205573
19,627,34474
20,20,2203121
9,40,753101
7,9,35334642
4,67,3239926
17,249,236150
13,168,25854
6,319,165536
13,24,2151300
13,88,7997701
196,319,165544
3,627,34507
196,60,3310508
14,3,7413068
196,319,165548
56,115,226094
1,212,115158
33,112,155480
5,30,105082
7,16,146845
11,483,115168
4,28,750283
5,84,578864
12,796,205971
25,23,419093
4,395,64795
2,271,54715
9,483,115205
81,211,4334
74,7,3320656
1,483,115216
29,106,296717
6,551,-237519
5,125,206023
1,430,206023
18,20,2203244
25,121,197385
18,142,1012431
14,450,74931
18,8,1768432
21,521,175795
18,147,1516445
18,474,44706
27,100,6778207
18,99,397570
5,14,8542161
187,796,206062
1,382,26004
23,968,99448
31,414,175829
61,112,155610
4,9,8088633
4,4,7524094
4,5,4541915
4,5,7745916
33,179,236317
30,1,?
16,16,498397
16,57,1425759
16,34,632260
23,338,54821
16,57,407683
123,43,427848
17,324,5868
23,968,99470
7,3,41705405
32,4,?
94,118,237800
9,962,99501
118,15,252202
99,215,357324
99,106,286766
99,483,115347
99,19,1617271
46,194,26072
25,212,115362
25,346,702943
11,673,148490
11,430,206151
9,22,16016
4,450,75058
27,51,1264571
1,27,458176
6,294,85157
6,521,175939
6,414,175939
7,1,1529543
7,99,407785
40,106,296907
7,70,4943787
7,44,4671629
15,32,609329
7,51,5639314
1,212,115414
9,1,4140278
7,46,2937881
2,14,6123166
38,5,1193993
5,627,34802
79,24,823984
11,414,175986
108,2,24347766
355,50,458243
2,796,206252
25,54,165874
38,37,1738365
9,796,206265
1,319,165916
48,61,2203522
31,2,9973780
2,796,206321
65,110,418008
49,151,318650
33,12,26702335
6,304,226499
73,2,384913
11,10,6136274
13,3,9530295
6,187,468441
27,25,4087165
4,99,348941
4,359,34964
18,79,740627
317,1,4995828
56,84,518811
22,83,579293
6,1,1793274
4,292,236646
5,157,962423
5,73,632603
79,51,12483864
9,450,75330
57,48,1214371
57,202,216511
57,1,6376772
57,13,5885734
57,47,2212294
57,46,4863335
57,18,7010377
57,43,2464357
57,72,2101418
57,14,9016298
57,21,6670598
18,134,750759
57,5,4429959
57,103,6748360
57,46,4792781
17,29,1234601
57,53,6002442
57,67,1547082
17,796,206444
30,20,491573
32,22,2434138
134,375,4801
7,163,55208
34,54,4098827
20,9,616850
20,227,135892
19,6,3351475
1,389,186355
79,16,700439
58,9,6680770
58,33,8280610
58,61,4581251
19,85,652875
15,38,5095337
15,90,236783
1,389,186389
5,673,148890
4,118,238239
20,27,3018884
5,26,4352269
2,15,252656
1,673,148917
7,1,?
1,414,176347
110,29,650048
25,546,75489
20,71,408194
2,962,99980
2,673,148942
3,474,45279
79,22,13461819
15,17,197994
42,41,3929035
3,796,206635
10,21,6990415
20,414,176399
111,71,357843
26,81,1164187
11,375,4993
6,546,75553
18,9,15225795
66,57,3160037
5,344,100039
42,15,16543
36,324,6463
18,4,14177503
18,3,13633184
38,11,-267074
38,27,3230626
38,24,4329347
38,27,3019008
18,2,13129189
38,51,5911909
18,3,12615116
5,4,14029263
1,968,100083
46,150,297427
46,14,176468
18,55,9026652
23,3,30103939
109,28,5135840
20,796,206722
79,94,4440323
20,61,8129604
20,179,236965
39,968,100113
124,6,46741714
7,99,349300
117,2,13454748
46,103,6748669
11,29,399709
1,53,733790
246,28,627171
3,28,2152138
6,414,176519
3,121,258599
55,26,3281109
7,27,1852705
12,67,216865
2,796,206786
10,968,100169
16,4,3230731
8,202,206793
27,10,6136717
42,59,529301
67,50,589782
7,112,156345
7,319,166425
15,18,137628
7,151,319130
61,14,1318491
2,319,166432
19,12,4480734
53,796,206825
37,31,6143946
104,1,337866
39,14,?
138,48,1214767
49,3,21394990
14,546,75731
104,673,149175
37,99,349396
79,15,1234998
1,106,287480
26,53,633022
26,26,8069186
49,2,25594047
51,6,4359751
70,124,239971
1,375,5195
70,46,2242955
11,13,-43701
63,3,14601100
135,338,55604
25,55,378225
9,67,510705
5,248,1386232
131,36,627293
27,11,6658076
9,483,116098
9,796,206878
9,99,408478
93,62,448799
93,546,75780
73,3,9571142
73,6,6688323
73,1,?
33,14,12958083
73,14,5297225
73,3,7333385
242,68,267366
73,22,8230566
73,18,8737447
3,28,5599694
140,72,258735
67,43,428659
2,796,206899
1,34,?
6,673,149244
6,796,206904
3,81,589885
57,74,640285
1,7,-13414
12,215,358106
13,304,227067
13,26,1248027
165,9,12181889
60,1,5589634
1,375,5254
38,304,227076
5,483,116137
7,344,100297
121,8,2585800
155,2,3230864
33,168,26866
34,65,287567
2,796,206929
4,14,7615730
65,7,552473
27,54,902454
65,7,552474
59,319,166555
36,21,673435
5,225,217021
57,205,352382
57,125,2545503
57,37,1436704
57,15,4410304
57,25,6295204
57,45,5851685
57,176,3372065
2,39,6869765
57,18,9420066
57,18,5065506
12,56,5136067
12,89,1154408
52,168,26888
57,192,9672068
57,139,1860068
57,47,3130149
57,17,3976869
163,51,5640070
57,39,5700550
57,33,4564391
57,34,3069671
163,38,4531271
163,46,2938631
23,22,5438411
57,33,2283432
57,79,6375852
57,62,7635913
57,62,2313673
57,44,1356073
57,12,3462793
57,6,4692494
13,20,17466734
57,16,5277134
57,146,781515
4,414,176715
57,9,4732816
57,4,3986956
57,32,2565677
57,143,9178158
57,151,7041198
57,72,1164498
26,59,572658
29,59,529459
8,673,149299
40,57,16687762
4,21,2780183
100,110,418644
100,50,1043544
16,6,?
1,12,1003286
19,21,892406
4,968,100346
9,119,6519927
8,42,277528
5,248,1386329
4,450,75873
4,962,100353
4,673,149315
74,39,5670341
70,248,1386345
8,47,411468
1,796,206992
48,673,149336
44,115,9621659
22,968,100379
4,968,100381
27,3,352441
27,28,1537568
43,50,1819813
23,29,3009255
2,304,227177
9,83,4551497
37,49,15662538
63,389,186862
9,202,207030
25,158,307831
53,4,2182651
36,389,186872
36,324,6812
15,248,106176
49,99,35616
30,5,18192638
31,160,21536260
10,73,2464962
13,168,26982
30,26,1276963
23,4,19039305
61,106,297766
85,9,398566
25,146,781616
22,107,277618
22,23,448978
6,319,166682
25,105,420186
5,254,328031
189,70,912676
189,7,5821578
189,20,711078
1,26,1248212
4,5,9277653
1,72,258942
20,968,100482
24,212,116327
1,796,207113
39,5,?
3,521,176875
6,202,207120
1,1,1143060
6,414,176883
1,521,176888
9,16,1389373
11,3,33198918
11,294,86130
3,25,1609655
9,968,100536
64,15,1628394
11,18,24050699
2,205,352632
59,968,100575
59,673,149536
59,483,116416
59,167,149537
59,414,176957
59,108,257598
59,272,156739
59,11,-266560
1,962,100583
7,34,633384
104,6,5841866
42,430,207206
81,84,7326509
1,474,45869
13,35,529711
24,13,2898585
52,796,207226
52,227,136607
30,2,7908293
13,147,1517637
2,22,9631977
23,89,17242443
93,32,4692783
7,80,832205
23,56,14006765
14,103,1971246
23,58,17726286
70,20,227418
8,6,22384702
102,1,29326950
102,19,25652070
102,100,634892
9,228,66099
7,23,1789840
3,962,100663
28,294,207285
73,359,35865
39,22,13462507
9,546,76208
1,79,6376212
29,5,?
53,225,217396
1,41,3574042
53,67,3241350
39,68,3150635
39,18,1285895
26,141,348455
1,12,3876456
30,375,5682
25,168,27282
225,17,1448626
225,2,10509047
103,483,116568
60,186,270709
60,249,237589
41,168,27298
13,39,2152738
14,673,149701
25,168,27301
6,81,5876582
6,28,2445122
6,28,1537923
6,103,6749283
6,38,3503524
6,157,963364
196,19,1658827
196,28,1618507
196,2,43163947
196,3,1769768
196,1,40449608
196,12,1678989
196,7,1628589
196,3,40590669
196,16,2972170
196,1,10720810
196,10,1540811
196,17,1618511
1,1,13926251
196,12,1699151
196,15,1658832
196,20,1779852
196,17,1608433
196,21,38339953
196,28,1699153
196,1,36953294
196,11,1678994
196,38,36876975
196,32,1457295
196,1,1648756
196,13,1568117
196,12,1467377
196,29,1568118
196,136,1487539
196,26,1437140
196,22,2041941
46,85,247701
196,9,1467382
196,54,1296022
196,3,1339222
9,113,318266
6,57,230426
12,186,270747
3,673,149727
168,8,7676673
73,167,149733
168,18,3120513
7,29,400358
1,19,17917900
168,47,3322061
168,12,6416621
10,395,66225
3,29,1074233
5,42,842489
5,319,167070
5,29,14097691
5,73,633631
64,40,7719944
28,118,239148
25,74,640850
45,30,10297559
2,546,76396
56,13,882859
63,248,106639
28,90,1013900
105,13,-761615
65,414,177266
5,4,167127
65,202,217588
31,430,207510
5,2,7306
46,205,352966
19,30,983688
19,6,399049
19,33,105229
19,8,12412970
19,3,3472011
46,39,5701137
63,73,633721
100,58,570361
63,84,580443
63,98,1870750
63,319,167172
9,21,489801
2,962,100948
2,192,9672690
100,9,1134871
56,968,100953
109,546,76477
135,1,35257121
123,249,237864
95,1,8311956
100,19,36222
1,796,207644
103,18,521513
35,292,237901
35,133,278221
18,359,36242
168,17,4209370
33,16,9272479
4,2,38207854
24,338,56436
11,375,6037
17,202,217782
31,10,1266105
317,450,76607
32,146,782268
1,673,150062
83,324,7505
38,29,7173024
14,968,101139
22,521,177520
27,1,15226903
5,8,7394747
59,100,6779947
35,20,711796
3,382,27736
168,11,1830689
10,344,101199
2,32,369113
225,2,?
1,1,3463683
23,389,187685
65,272,157394
1,1,1924
3,962,101288
27,17,752232
1,50,1044492
27,17,752233
36,6,22385358
159,6,301526
36,212,117149
1,228,66749
6,389,187780
1,19,1862503
12,271,56685
2,968,101330
36,65,279953
3,15,2205182
20,474,46625
104,7,8977508
70,292,238215
11,120,510380
6,414,177745
23,4,15378327
19,12,137367
159,13,-274409
10,17,7143031
156,2,27772478
3,968,101381
3,146,782561
93,1,47071362
85,13,8372760
85,14,10227541
85,57,560762
85,4,8453403
85,11,7868764
85,13,6618905
85,23,15096186
85,20,3265086
66,52,7991168
2,215,359228
2,10,16451
1,42,1198692
83,211,6374
85,9,4542440
239,2,16477101
39,57,231082
85,33,3514289
12,796,208054
85,75,1226135
25,336,500394
59,359,36661
2,14,6336664
140,79,742338
20,81,9058281
1,26,732261
81,968,101483
100,3,10832424
7,962,101484
100,4,1360105
100,25,792746
100,22,12102446
100,99,399626
35,40,9007888
102,217,389555
64,395,66946
5,796,208127
5,521,177887
35,2,9350689
317,2,?
216,2,33077515
1,167,150476
46,483,117358
161,44,281582
10,17,14030704
355,167,150487
20,150,298875
15,338,56897
22,62,12737548
158,30,2062899
140,32,369462
93,15,8564451
19,17,1800840
239,9,-688917
100,39,5701803
100,24,9854763
100,6,8272203
100,33,4565644
100,34,3070924
100,46,13977485
1,1,?
8,19,20386926
104,430,208206
100,69,6417430
100,41,3574930
100,86,7687571
100,57,1427891
100,50,2002452
100,19,3544692
16,85,248532
100,61,4582932
100,12,4703833
100,95,5361913
100,82,6961753
100,28,6984794
100,50,9091514
100,46,9300374
100,16,10875735
100,18,10358775
100,7,12415095
100,7,12646875
100,23,13019895
140,8,?
100,56,?
6,33,6561506
46,796,208229
28,3,703591
28,52,7991372
51,3,1649614
7,129,46894
1,344,101619
27,45,692020
10,673,150583
8,483,117463
165,1,?
9,21,2247223
39,34,5271236
98,389,188097
161,212,117479
59,211,6599
92,395,67083
37,8,4925712
5,359,36852
36,179,238514
62,673,150615
9,3,7415417
206,1,2854997
3,262,67107
23,227,137667
140,134,359493
11,20,359497
26,344,101678
165,2,4755760
21,609,107442
7,22,18167
11,8,3625428
2,389,188151
14,252,16734
37,232,16744
14,796,208344
14,28,2793085
242,6,30455486
24,36,1024826
45,167,150688
20,133,1256670
16,51,5913580
4,29,1236521
7,28,6357101
29,7,3151662
3,80,2183983
41,37,3585165
25,62,2315090
79,10,319250
140,46,2244471
8,546,77275
23,228,189655
9,51,1206237
81,9,2617501
165,10,22980547
13,111,843431
16,319,168012
6,39,702316
20,30,16823
35,228,67224
40,359,36986
72,395,67227
50,8,30248252
50,15,27388353
62,228,67235
1,47,7395400
3,65,4260520
9,962,101803
100,202,208424
31,38,36878026
10,142,1014827
10,248,1387787
10,50,5943888
10,29,38673709
32,147,1518833
35,228,67268
35,521,178208
35,186,271809
35,202,218529
15,14,389890
2,414,178214
12,51,3423976
64,324,8236
33,30,20799018
5,272,158000
5,344,101842
5,118,240142
23,430,208464
12,2,12969746
1,133,279035
43,85,248797
14,673,150820
34,968,101864
32,4,268964
27,5,6185924
1,106,281926
34,796,208491
21,129,47156
1,968,101878
7,37,57243
67,25,732681
100,59,6865
1,962,101915
31,157,964535
4,27,8957924
37,28,6985124
27,6,3615586
206,117,369826
1,141,349667
12,212,117771
3,56,1055221
15,43,430321
3,176,3373682
3,227,137943
168,37,4391763
11,546,77470
18,66,1912092
36,546,77473
24,32,6920
49,7,?
24,12,12398182
3,17,1831464
120,94,158136
67,796,208602
13,13,627584
2,77,349734
22,2,470702
6,3,1409583
1,546,77528
1,292,238879
11,21,22728742
9,232,17073
23,179,238897
1,179,238898
14,375,7005
155,54,601726
5,673,151007
1,179,238908
5,47,7395649
196,115,9623350
9,19,1409654
9,15,3262875
9,43,944535
75,121,200059
29,294,208699
28,2,?
29,4,1056818
23,5,-18799
33,294,208724
10,134,359933
15,9,10473053
18,52,7991873
5,34,4492734
13,1,228901
6,962,102121
42,7,2426346
2,212,117968
93,112,158289
42,30,2063469
32,179,238995
4,21,220281
165,4,4774953
56,375,7136
6,15,3232738
51,319,168420
10,20,5410028
3,673,151149
17,814,-2929
23,29,-133906
18,962,102194
1,47,2224754
19,112,158362
19,168,28762
19,319,168443
44,136,11813783
19,359,37403
19,167,151163
19,474,47484
49,23,450745
2,6,2599244
75,27,4250865
9,186,272208
31,129,47511
165,7,2819573
6,85,655195
14,3,483896
12,212,118078
62,112,158424
5,120,370190
5,167,151251
5,50,390353
53,63,128232
78,57,151275
78,15,255016
3,673,151294
95,10,34974876
120,7,531476
120,1,806579
61,42,4634100
5,962,102361
120,26,309782
120,3,325626
56,6,2500029
123,56,471070
11,61,151332
9,5,8773
9,3,17413
135,7,29672836
43,292,239239
34,27,1199693
1,6,5712722
109,673,151383
9,521,178813
9,17,3918493
188,23,450976
10,814,-2673
5,359,37648
211,262,67907
211,74,188928
211,962,102469
211,450,77990
211,673,151430
211,968,102470
211,796,209091
211,382,29032
211,272,158632
20,167,151443
135,14,28968741
11,59,4815629
168,1,3163950
29,165,773612
42,796,209134
38,10,17557
42,105,422258
42,346,705938
42,8,302739
42,72,260980
42,202,219221
42,71,360342
42,186,272502
1,796,209154
108,28,13393809
25,430,209187
7,20,360393
81,6,291289
9,164,3354179
103,212,118454
95,30,23776215
39,2,?
49,74,189087
168,1,1126475
4,248,1388629
4,118,240955
38,44,148738
24,27,20644272
112,1,2638513
34,292,239535
16,968,102676
26,673,151637
9,194,29266
38,199,2437011
317,16,3336955
14,13,14321289
32,108,259758
10,99,351920
93,304,229522
46,67,2920885
18,1,20511936
35,202,219462
94,179,239630
4,291,-101631
4,291,-101624
4,11,-32500
4,8,7708943
46,33,652898
42,962,102821
60,120,511844
35,15,1751629
46,25,723534
26,359,38041
87,359,38042
6,375,7805
58,49,261305
58,22,552125
58,35,8253306
58,11,7840027
58,11,3183008
58,16,3082268
58,2,2366588
58,32,2084348
58,14,1136769
58,27,1066209
58,25,794109
104,15,8104996
44,228,68301
3,26,-71315
27,45,5854226
131,7,2860529
131,6,2830291
131,146,784051
131,11,5474131
87,186,272859
14,57,1076320
19,1,1573132
12,82,755280
46,10,7366281
58,324,9329
47,962,102933
19,12,28848275
4,375,7904
25,58,572385
1,389,189407
5,8,7588127
39,96,9234048
11,304,9674688
11,67,23766469
11,151,7043809
11,104,19613510
11,248,1388930
11,163,9818690
11,143,9180770
11,100,11601351
6,294,88551
11,115,9624232
5,33,19069192
11,119,6522532
11,124,7477192
230,1,19784934
230,71,5837034
9,30,4080295
9,796,209576
9,19,3767758
135,85,249898
239,1,20251504
110,79,854704
18,673,151929
22,395,68416
2,2,22588594
107,53,736662
20,63,804342
98,8,?
29,389,189470
100,90,936831
100,103,1973631
100,57,451554
13,66,199557
8,34,340683
8,16,5773744
8,205,355084
8,9,1936204
8,20,10665425
8,57,9836046
2,108,260047
37,338,58389
17,375,7990
94,104,5897593
30,546,78554
20,5,15117976
18,24,1197436
18,26,1530137
27,8,6166941
78,4,523522
11,57,232705
3,151,321994
37,32,1459595
37,32,1459597
242,212,118910
5,61,2638911
165,1,20561222
3,22,5441166
43,82,874986
5,85,250029
54,324,9501
15,5,1016126
15,53,736767
47,796,209728
25,1,12649830
7,228,68553
7,22,2044293
3,414,179495
36,271,58480
107,125,209740
14,44,283181
35,77,189586
26,61,152088
1,5,22460630
2,10,?
47,67,219841
70,430,209762
2,43,1129862
